IDX,X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
1500001296,39.8624710,45.6950010,1,0,0,0
1500001297,39.6077500,45.7067500,1,0,0,0
1500001298,39.8467200,45.7073800,1,0,0,0
1500001299,39.5852040,45.7161880,1,0,0,0
1500001300,39.8891310,45.7211210,1,0,0,0
1500001301,39.9238400,45.7550800,1,0,0,0
1500001302,39.0091070,45.7746210,1,0,0,0
1500001303,39.0100800,45.7750600,1,0,0,0
1500001304,39.5467110,45.7757210,1,0,0,0
1500001305,39.0051340,45.7817420,1,0,0,0
1500001306,39.5389000,45.7840000,1,0,0,0
1500001307,38.6922400,45.7844500,1,0,0,0
1500001308,40.2217170,45.7916410,1,0,0,0
1500001309,40.2214880,45.7920430,1,0,0,0
1500001310,39.0519320,45.7933810,1,0,0,0
1500001311,39.0528920,45.7934990,1,0,0,0
1500001312,39.0529160,45.7937850,1,0,0,0
1500001313,39.0521470,45.7938460,1,0,0,0
1500001314,40.2193140,45.7939200,1,0,0,0
1500001315,39.0016600,45.8051400,1,0,0,0
1500001316,39.0077300,45.8081900,1,0,0,0
1500001317,38.9908280,45.8096580,1,0,0,0
1500001318,39.0017800,45.8118800,1,0,0,0
1500001319,38.9829500,45.8155600,1,0,0,0
1500001320,40.1247540,45.8290170,1,0,0,0
1500001321,39.0213020,45.8321030,1,0,0,0
1500001322,40.1392100,45.8452000,1,0,0,0
1500001323,40.0957100,45.8475900,1,0,0,0
1500001324,40.1355200,45.8477800,1,0,0,0
1500001325,40.1112900,45.8484800,1,0,0,0
1500001326,40.0925700,45.8502700,1,0,0,0
1500001327,40.1414600,45.8516700,1,0,0,0
1500001328,40.0937500,45.8527300,1,0,0,0
1500001329,40.1270110,45.8559310,1,0,0,0
1500001330,40.1276020,45.8562160,1,0,0,0
1500001331,40.1398370,45.8562730,1,0,0,0
1500001332,40.1286910,45.8569920,1,0,0,0
1500001333,40.1582200,45.8572900,1,0,0,0
1500001334,40.1146830,45.8591090,1,0,0,0
1500001335,40.2512200,45.8592000,1,0,0,0
1500001336,40.1236100,45.8601300,1,0,0,0
1500001337,40.0794300,45.8613400,1,0,0,0
1500001338,40.1114100,45.8614600,1,0,0,0
1500001339,40.1096100,45.8627700,1,0,0,0
1500001340,40.1196770,45.8672630,1,0,0,0
1500001341,40.1295810,45.8676610,1,0,0,0
1500001342,40.1447800,45.8683100,1,0,0,0
1500001343,40.1469560,45.8691700,1,0,0,0
1500001344,40.1468530,45.8694080,1,0,0,0
1500001345,39.4659600,45.8828000,1,0,0,0
1500001346,39.5347100,45.8882300,1,0,0,0
1500001347,41.0044100,45.8885700,1,0,0,0
1500001348,40.1282510,45.8889210,1,0,0,0
1500001349,39.0200210,45.8958710,1,0,0,0
1500001350,39.7052630,45.9008850,1,0,0,0
1500001351,40.1447110,45.9166210,1,0,0,0
1500001352,38.8826100,45.9218700,1,0,0,0
1500001353,40.5676970,45.9270610,1,0,0,0
1500001354,40.7123170,45.9346910,1,0,0,0
1500001355,40.6866530,45.9449280,1,0,0,0
1500001356,40.7019420,45.9464050,1,0,0,0
1500001357,40.7021570,45.9465540,1,0,0,0
1500001358,39.3740610,45.9757310,1,0,0,0
1500001359,39.3524700,45.9809200,1,0,0,0
1500001360,40.9659900,45.9814100,1,0,0,0
1500001361,38.1949110,46.0494710,1,0,0,0
1500001362,40.8303700,46.0590300,1,0,0,0
1500001363,38.9854200,46.0628400,1,0,0,0
1500001364,40.8737800,46.0646600,1,0,0,0
1500001365,40.8668920,46.0719640,1,0,0,0
1500001366,40.8673420,46.0720020,1,0,0,0
1500001367,40.9419460,46.0841440,1,0,0,0
1500001368,38.9668810,46.0852510,1,0,0,0
1500001369,38.9549900,46.0878800,1,0,0,0
1500001370,40.8751000,46.0898600,1,0,0,0
1500001371,38.9553710,46.0926710,1,0,0,0
1500001372,38.9446300,46.0990300,1,0,0,0
1500001373,38.9970600,46.1080500,1,0,0,0
1500001374,38.9772190,46.1142020,1,0,0,0
1500001375,39.7799000,46.1200700,1,0,0,0
1500001376,39.7928710,46.1235210,1,0,0,0
1500001377,39.8313900,46.1238300,1,0,0,0
1500001378,39.8641380,46.1250210,1,0,0,0
1500001379,38.9717240,46.1271090,1,0,0,0
1500001380,39.8648500,46.1276400,1,0,0,0
1500001381,39.7663000,46.1277200,1,0,0,0
1500001382,39.8088600,46.1330100,1,0,0,0
1500001383,39.7869700,46.1341600,1,0,0,0
1500001384,39.7683210,46.1371190,1,0,0,0
1500001385,38.7008900,46.1386100,1,0,0,0
1500001386,38.9651500,46.1389200,1,0,0,0
1500001387,38.7048000,46.1410300,1,0,0,0
1500001388,39.7509000,46.1499600,1,0,0,0
1500001389,38.9609780,46.1550380,1,0,0,0
1500001390,38.9650100,46.1924000,1,0,0,0
1500001391,39.1698710,46.2232810,1,0,0,0
1500001392,39.7531500,46.2439700,1,0,0,0
1500001393,39.8115610,46.2785010,1,0,0,0
1500001394,39.8030160,46.2797510,1,0,0,0
1500001395,39.7550700,46.2804600,1,0,0,0
1500001396,38.9426500,46.2811500,1,0,0,0
1500001397,39.7851400,46.2814300,1,0,0,0
1500001398,38.5759800,46.2948100,1,0,0,0
1500001399,38.9328210,46.2989310,1,0,0,0
1500001400,39.8320300,46.3053800,1,0,0,0
1500001401,39.4009420,46.3087680,1,0,0,0
1500001402,38.9552700,46.3133000,1,0,0,0
1500001403,39.3819700,46.3140300,1,0,0,0
1500001404,39.9590080,46.3174990,1,0,0,0
1500001405,39.3843180,46.3201650,1,0,0,0
1500001406,39.4722200,46.3203000,1,0,0,0
1500001407,39.3841680,46.3203340,1,0,0,0
1500001408,38.7213600,46.3204600,1,0,0,0
1500001409,38.9385770,46.3247950,1,0,0,0
1500001410,38.7431200,46.3261000,1,0,0,0
1500001411,38.7510200,46.3280600,1,0,0,0
1500001412,39.3993300,46.3339300,1,0,0,0
1500001413,39.5415200,46.3609100,1,0,0,0
1500001414,39.5436700,46.3622600,1,0,0,0
1500001415,37.9718400,46.4240100,1,0,0,0
1500001416,39.0119410,46.4271510,1,0,0,0
1500001417,39.2127910,46.4314810,1,0,0,0
1500001418,39.9483300,46.4354300,1,0,0,0
1500001419,39.9481500,46.4616000,1,0,0,0
1500001420,39.0385310,46.4629410,1,0,0,0
1500001421,39.0389600,46.5029400,1,0,0,0
1500001422,39.0778800,46.5053300,1,0,0,0
1500001423,39.0810300,46.5060300,1,0,0,0
1500001424,39.1244110,46.5102410,1,0,0,0
1500001425,40.0719800,46.5324000,1,0,0,0
1500001426,39.0435200,46.5359100,1,0,0,0
1500001427,38.9663810,46.5401110,1,0,0,0
1500001428,39.7637700,46.5465200,1,0,0,0
1500001429,39.6185500,46.5473900,1,0,0,0
1500001430,39.6173700,46.5593800,1,0,0,0
1500001431,39.6397100,46.5657000,1,0,0,0
1500001432,39.6729800,46.5709900,1,0,0,0
1500001433,39.6624100,46.5714000,1,0,0,0
1500001434,39.6334790,46.5737160,1,0,0,0
1500001435,39.3681400,46.5747400,1,0,0,0
1500001436,38.7243700,46.6079300,1,0,0,0
1500001437,38.6559300,46.6153000,1,0,0,0
1500001438,39.2486710,46.6191510,1,0,0,0
1500001439,38.6682210,46.6213810,1,0,0,0
1500001440,37.9518400,46.6247300,1,0,0,0
1500001441,38.6035210,46.6294310,1,0,0,0
1500001442,38.6500110,46.6315310,1,0,0,0
1500001443,38.5138700,46.6360800,1,0,0,0
1500001444,38.5047810,46.6364810,1,0,0,0
1500001445,38.5052710,46.6366310,1,0,0,0
1500001446,39.9906500,46.6408800,1,0,0,0
1500001447,38.4299700,46.6456100,1,0,0,0
1500001448,38.4301000,46.6456800,1,0,0,0
1500001449,39.6562640,46.6472820,1,0,0,0
1500001450,38.0764210,46.6486210,1,0,0,0
1500001451,38.5955500,46.6579700,1,0,0,0
1500001452,38.3208100,46.6666100,1,0,0,0
1500001453,38.3067530,46.6669700,1,0,0,0
1500001454,38.2888400,46.6679200,1,0,0,0
1500001455,38.2997470,46.6729150,1,0,0,0
1500001456,38.2992700,46.6735870,1,0,0,0
1500001457,38.2774260,46.6741630,3,0,0,0
1500001458,38.2771960,46.6742220,3,0,0,0
1500001459,38.2775930,46.6743400,3,0,0,0
1500001460,38.2774530,46.6744920,3,0,0,0
1500001461,38.2163000,46.6760300,1,0,0,0
1500001462,38.2853490,46.6771000,1,0,0,0
1500001463,38.2862770,46.6774030,1,0,0,0
1500001464,38.2856250,46.6933480,3,0,0,0
1500001465,38.2799110,46.6935410,1,0,0,0
1500001466,38.2857280,46.6936220,3,0,0,0
1500001467,38.2819100,46.6947150,1,0,0,0
1500001468,38.2850910,46.6975510,1,0,0,0
1500001469,38.2761680,46.7004980,1,0,0,0
1500001470,38.2684140,46.7051950,1,0,0,0
1500001471,38.2884080,46.7069770,1,0,0,0
1500001472,38.2883490,46.7072930,1,0,0,0
1500001473,38.2692810,46.7077410,1,0,0,0
1500001474,39.6653290,46.7835570,1,0,0,0
1500001475,39.6656390,46.7853050,1,0,0,0
1500001476,43.7496490,43.8803610,1,50,0,0
1500001477,42.6986050,43.9012410,1,40,0,0
1500001478,42.7171880,43.9029270,3,0,0,0
1500001479,42.6990720,43.9041380,1,40,0,0
1500001480,42.7079300,43.9090900,1,40,0,0
1500001481,42.7186700,43.9124100,1,40,0,0
1500001482,42.7199100,43.9160100,1,40,0,0
1500001483,42.7214100,43.9205600,1,40,0,0
1500001484,43.6914500,43.9212600,1,70,0,0
1500001485,42.7313720,43.9264310,1,40,0,0
1500001486,42.7253900,43.9311800,1,40,0,0
1500001487,42.7289700,43.9407900,1,40,0,0
1500001488,42.7542980,43.9533050,1,70,0,0
1500001489,43.6062300,43.9585600,1,60,0,0
1500001490,42.7729000,43.9629100,1,60,0,0
1500001491,43.6279200,43.9654000,1,40,0,0
1500001492,42.7833900,43.9712400,1,60,0,0
1500001493,43.6307100,43.9716000,1,40,0,0
1500001494,43.6307100,43.9719000,1,40,0,0
1500001495,42.9455400,43.9796300,1,50,0,0
1500001496,43.2009890,43.9806690,1,90,0,0
1500001497,43.2185900,43.9813400,1,90,0,0
1500001498,43.7436300,43.9907400,1,70,0,0
1500001499,44.3432350,43.9924470,1,70,0,0
1500001500,42.7948850,43.9962380,1,70,0,0
1500001501,43.0426540,43.9976290,1,40,0,0
1500001502,44.0460900,44.0021000,1,70,0,0
1500001503,42.8910280,44.0062500,1,60,0,0
1500001504,43.5910600,44.0128100,1,90,0,0
1500001505,42.8825350,44.0179420,1,60,0,0
1500001506,42.8221750,44.0192040,1,0,0,0
1500001507,42.8063700,44.0202800,1,70,0,0
1500001508,44.4611520,44.0271730,1,0,0,0
1500001509,43.1711900,44.0346100,1,90,0,0
1500001510,42.8190400,44.0385000,1,90,0,0
1500001511,42.8738500,44.0408400,1,40,0,0
1500001512,43.5662800,44.0414500,1,90,0,0
1500001513,42.8821080,44.0443080,1,40,0,0
1500001514,43.1989500,44.0445000,1,90,0,0
1500001515,43.1993700,44.0445500,1,90,0,0
1500001516,42.8152600,44.0462100,1,70,0,0
1500001517,42.8147000,44.0463300,1,70,0,0
1500001518,42.8680830,44.0542090,1,60,0,0
1500001519,42.9098000,44.0542330,1,60,0,0
1500001520,41.9195270,44.0543840,1,0,0,0
1500001521,43.2134100,44.0557000,1,70,0,0
1500001522,42.8323900,44.0564600,1,60,0,0
1500001523,43.1787030,44.0579670,1,90,0,0
1500001524,43.0693920,44.0583560,1,0,0,0
1500001525,43.0738170,44.0656240,1,60,0,0
1500001526,43.2286500,44.0692300,1,50,0,0
1500001527,42.9120800,44.0703100,1,70,0,0
1500001528,42.9282600,44.0703100,1,70,0,0
1500001529,42.8652780,44.0705560,1,60,0,0
1500001530,43.0827780,44.0816670,1,60,0,0
1500001531,42.7746700,44.0828800,1,50,0,0
1500001532,43.2457790,44.0859250,1,70,0,0
1500001533,42.9583700,44.0885700,1,50,0,0
1500001534,42.7677000,44.0945200,1,50,0,0
1500001535,43.2847440,44.1015870,1,60,0,0
1500001536,43.5341530,44.1068680,1,70,0,0
1500001537,43.4145700,44.1136500,1,40,0,0
1500001538,43.4250560,44.1147010,1,40,0,0
1500001539,43.1108330,44.1217660,1,90,0,0
1500001540,43.1205200,44.1291200,1,70,0,0
1500001541,43.5085750,44.1291490,1,90,0,0
1500001542,43.0174800,44.1359100,1,60,0,0
1500001543,43.5016600,44.1362100,1,90,0,0
1500001544,43.1242700,44.1401900,1,70,0,0
1500001545,43.1285000,44.1472000,1,70,0,0
1500001546,42.9765590,44.1537070,1,90,0,0
1500001547,43.1316000,44.1728000,1,60,0,0
1500001548,42.6805400,44.1736100,1,60,0,0
1500001549,43.3993000,44.1802400,1,90,0,0
1500001550,42.6595100,44.1846600,1,40,0,0
1500001551,43.1308000,44.1864000,1,60,0,0
1500001552,42.6458400,44.1923500,1,40,0,0
1500001553,43.4319100,44.1976700,1,40,0,0
1500001554,43.1095500,44.2026000,3,0,0,0
1500001555,43.4349400,44.2039100,1,60,0,0
1500001556,43.1042000,44.2048000,1,60,0,0
1500001557,42.7061100,44.2097600,1,70,0,0
1500001558,43.4905500,44.2122000,1,70,0,0
1500001559,43.3726000,44.2194000,1,40,0,0
1500001560,43.1939100,44.2266600,1,60,0,0
1500001561,43.3501000,44.2284000,1,60,0,0
1500001562,42.9997000,44.2310900,1,60,0,0
1500001563,42.8102900,44.2314800,1,60,0,0
1500001564,43.0329170,44.2370400,1,70,0,0
1500001565,43.0269440,44.2463890,1,60,0,0
1500001566,43.0270700,44.2466000,1,60,0,0
1500001567,43.1261000,44.2519000,1,50,0,0
1500001568,43.5623100,44.2530900,1,60,0,0
1500001569,43.0206500,44.2575000,1,60,0,0
1500001570,43.0183400,44.2583300,1,0,0,0
1500001571,42.9430000,44.3036000,1,70,0,0
1500001572,45.0805400,44.3328500,1,90,0,0
1500001573,42.8809300,44.3480120,1,0,0,0
1500001574,43.1666100,44.3741400,1,90,0,0
1500001575,42.7941810,44.3902950,1,70,0,0
1500001576,43.8511430,44.4036000,1,60,0,0
1500001577,42.7324410,44.4149490,1,70,0,0
1500001578,43.1660300,44.4187200,1,90,0,0
1500001579,43.8754000,44.4302000,1,40,0,0
1500001580,42.6804000,44.4357000,1,90,0,0
1500001581,42.5731280,44.4438380,1,0,0,0
1500001582,42.5816000,44.4595000,1,70,0,0
1500001583,42.5078800,44.4867500,1,60,0,0
1500001584,42.5074900,44.4869400,1,60,0,0
1500001585,41.8295800,44.5274500,1,50,0,0
1500001586,42.3881300,44.5360900,1,70,0,0
1500001587,42.3865720,44.5366590,1,70,0,0
1500001588,41.8344900,44.5414700,1,90,0,0
1500001589,44.0003280,44.5605430,1,70,0,0
1500001590,44.0183300,44.5620500,1,60,0,0
